exercicio1

mysql> SELECT * FROM DimCustomer;
+-------------+-----------+----------+------------------+------------+--------------+-------------------+
| CustomerKey | FirstName | LastName | EmailAddress     | BirthDate  | CustomerType | DateFirstPurchase |
+-------------+-----------+----------+------------------+------------+--------------+-------------------+
|           1 | João      | Silva    | joao@email.com   | 1990-05-10 | Person       | 2022-01-01        |
|           2 | Maria     | Oliveira | maria@email.com  | 1985-08-22 | Person       | 2023-03-15        |
|           3 | Carlos    | Souza    | carlos@email.com | 1979-11-03 | Company      | 2021-12-11        |
+-------------+-----------+----------+------------------+------------+--------------+-------------------+
3 rows in set (0.00 sec)

mysql> SELECT
    ->
    ->         CustomerType,
    ->
    ->         COUNT(*) Total_Clientes
    ->
    -> FROM DimCustomer
    ->
    -> GROUP BY CustomerType;
+--------------+----------------+
| CustomerType | Total_Clientes |
+--------------+----------------+
| Person       |              2 |
| Company      |              1 |
+--------------+----------------+
2 rows in set (0.00 sec)

exercicio2 

mysql> SELECT * FROM DimEmployee;
ERROR 1146 (42S02): Table 'contoso.dimemployee' doesn't exist
mysql> SELECT
    ->
    ->         DepartmentName,
    ->
    ->         COUNT(*) Total_Funcionarios
    ->
    -> FROM DimEmployee
    ->
    -> GROUP BY DepartmentName;
ERROR 1146 (42S02): Table 'contoso.dimemployee' doesn't exist
mysql>


exercicio3

mysql> SELECT * FROM DimProduct;
+------------+--------------+----------------+-------------------+
| ProductKey | ProductName  | BrandName      | Manufacturer      |
|       1795 | Produto 1795 | Marca Genérica | Fabricante Padrão |
|       1796 | Produto 1796 | Marca Genérica | Fabricante Padrão |
|       1797 | Produto 1797 | Marca Genérica | Fabricante Padrão |
|       1798 | Produto 1798 | Marca Genérica | Fabricante Padrão |
|       1799 | Produto 1799 | Marca Genérica | Fabricante Padrão |
|       1800 | Produto 1800 | Marca Genérica | Fabricante Padrão |
|       1861 | Produto 1861 | Marca Genérica | Fabricante Padrão |
|       1862 | Produto 1862 | Marca Genérica | Fabricante Padrão |
|       1863 | Produto 1863 | Marca Genérica | Fabricante Padrão |
|       1864 | Produto 1864 | Marca Genérica | Fabricante Padrão |
|       1865 | Produto 1865 | Marca Genérica | Fabricante Padrão |
|       1866 | Produto 1866 | Marca Genérica | Fabricante Padrão |
|       1867 | Produto 1867 | Marca Genérica | Fabricante Padrão |
|       1868 | Produto 1868 | Marca Genérica | Fabricante Padrão |
|       1869 | Produto 1869 | Marca Genérica | Fabricante Padrão |
|       1871 | Produto 1871 | Marca Genérica | Fabricante Padrão |
|       1872 | Produto 1872 | Marca Genérica | Fabricante Padrão |
|       1873 | Produto 1873 | Marca Genérica | Fabricante Padrão |
|       1874 | Produto 1874 | Marca Genérica | Fabricante Padrão |
|       1875 | Produto 1875 | Marca Genérica | Fabricante Padrão |
|       1876 | Produto 1876 | Marca Genérica | Fabricante Padrão |
|       1877 | Produto 1877 | Marca Genérica | Fabricante Padrão |
|       1878 | Produto 1878 | Marca Genérica | Fabricante Padrão |
|       1879 | Produto 1879 | Marca Genérica | Fabricante Padrão |
|       1880 | Produto 1880 | Marca Genérica | Fabricante Padrão |
|       1881 | Produto 1881 | Marca Genérica | Fabricante Padrão |
|       1882 | Produto 1882 | Marca Genérica | Fabricante Padrão |
|       1883 | Produto 1883 | Marca Genérica | Fabricante Padrão |
|       1884 | Produto 1884 | Marca Genérica | Fabricante Padrão |
|       1885 | Produto 1885 | Marca Genérica | Fabricante Padrão |
|       1886 | Produto 1886 | Marca Genérica | Fabricante Padrão |
|       1887 | Produto 1887 | Marca Genérica | Fabricante Padrão |
|       1888 | Produto 1888 | Marca Genérica | Fabricante Padrão |
|       1889 | Produto 1889 | Marca Genérica | Fabricante Padrão |
|       1890 | Produto 1890 | Marca Genérica | Fabricante Padrão |
|       1891 | Produto 1891 | Marca Genérica | Fabricante Padrão |
|       1892 | Produto 1892 | Marca Genérica | Fabricante Padrão |
|       1893 | Produto 1893 | Marca Genérica | Fabricante Padrão |
|       1894 | Produto 1894 | Marca Genérica | Fabricante Padrão |
|       1895 | Produto 1895 | Marca Genérica | Fabricante Padrão |
|       1896 | Produto 1896 | Marca Genérica | Fabricante Padrão |
|       1897 | Produto 1897 | Marca Genérica | Fabricante Padrão |
|       1898 | Produto 1898 | Marca Genérica | Fabricante Padrão |
|       1899 | Produto 1899 | Marca Genérica | Fabricante Padrão |
|       1900 | Produto 1900 | Marca Genérica | Fabricante Padrão |
|       2001 | Produto 2001 | Marca Genérica | Fabricante Padrão |
|       2002 | Produto 2002 | Marca Genérica | Fabricante Padrão |
|       2003 | Produto 2003 | Marca Genérica | Fabricante Padrão |
|       2004 | Produto 2004 | Marca Genérica | Fabricante Padrão |
|       2005 | Produto 2005 | Marca Genérica | Fabricante Padrão |
|       2006 | Produto 2006 | Marca Genérica | Fabricante Padrão |
|       2007 | Produto 2007 | Marca Genérica | Fabricante Padrão |
|       2008 | Produto 2008 | Marca Genérica | Fabricante Padrão |
|       2009 | Produto 2009 | Marca Genérica | Fabricante Padrão |
|       2010 | Produto 2010 | Marca Genérica | Fabricante Padrão |
|       2011 | Produto 2011 | Marca Genérica | Fabricante Padrão |
|       2012 | Produto 2012 | Marca Genérica | Fabricante Padrão |
|       2013 | Produto 2013 | Marca Genérica | Fabricante Padrão |
|       2014 | Produto 2014 | Marca Genérica | Fabricante Padrão |
|       2015 | Produto 2015 | Marca Genérica | Fabricante Padrão |
|       2016 | Produto 2016 | Marca Genérica | Fabricante Padrão |
|       2017 | Produto 2017 | Marca Genérica | Fabricante Padrão |
|       2018 | Produto 2018 | Marca Genérica | Fabricante Padrão |
|       2019 | Produto 2019 | Marca Genérica | Fabricante Padrão |
|       2020 | Produto 2020 | Marca Genérica | Fabricante Padrão |
|       2021 | Produto 2021 | Marca Genérica | Fabricante Padrão |
|       2022 | Produto 2022 | Marca Genérica | Fabricante Padrão |
|       2023 | Produto 2023 | Marca Genérica | Fabricante Padrão |
|       2024 | Produto 2024 | Marca Genérica | Fabricante Padrão |
|       2025 | Produto 2025 | Marca Genérica | Fabricante Padrão |
|       2026 | Produto 2026 | Marca Genérica | Fabricante Padrão |
|       2027 | Produto 2027 | Marca Genérica | Fabricante Padrão |
|       2028 | Produto 2028 | Marca Genérica | Fabricante Padrão |
|       2029 | Produto 2029 | Marca Genérica | Fabricante Padrão |
|       2030 | Produto 2030 | Marca Genérica | Fabricante Padrão |
|       2031 | Produto 2031 | Marca Genérica | Fabricante Padrão |
|       2032 | Produto 2032 | Marca Genérica | Fabricante Padrão |
|       2033 | Produto 2033 | Marca Genérica | Fabricante Padrão |
|       2034 | Produto 2034 | Marca Genérica | Fabricante Padrão |
|       2035 | Produto 2035 | Marca Genérica | Fabricante Padrão |
|       2036 | Produto 2036 | Marca Genérica | Fabricante Padrão |
|       2037 | Produto 2037 | Marca Genérica | Fabricante Padrão |
|       2038 | Produto 2038 | Marca Genérica | Fabricante Padrão |
|       2039 | Produto 2039 | Marca Genérica | Fabricante Padrão |
|       2040 | Produto 2040 | Marca Genérica | Fabricante Padrão |
|       2041 | Produto 2041 | Marca Genérica | Fabricante Padrão |
|       2042 | Produto 2042 | Marca Genérica | Fabricante Padrão |
|       2043 | Produto 2043 | Marca Genérica | Fabricante Padrão |
|       2044 | Produto 2044 | Marca Genérica | Fabricante Padrão |
|       2045 | Produto 2045 | Marca Genérica | Fabricante Padrão |
|       2046 | Produto 2046 | Marca Genérica | Fabricante Padrão |
|       2047 | Produto 2047 | Marca Genérica | Fabricante Padrão |
|       2048 | Produto 2048 | Marca Genérica | Fabricante Padrão |
|       2049 | Produto 2049 | Marca Genérica | Fabricante Padrão |
|       2050 | Produto 2050 | Marca Genérica | Fabricante Padrão |
|       2051 | Produto 2051 | Marca Genérica | Fabricante Padrão |
|       2052 | Produto 2052 | Marca Genérica | Fabricante Padrão |
|       2053 | Produto 2053 | Marca Genérica | Fabricante Padrão |
|       2054 | Produto 2054 | Marca Genérica | Fabricante Padrão |
|       2055 | Produto 2055 | Marca Genérica | Fabricante Padrão |
|       2056 | Produto 2056 | Marca Genérica | Fabricante Padrão |
|       2057 | Produto 2057 | Marca Genérica | Fabricante Padrão |
|       2058 | Produto 2058 | Marca Genérica | Fabricante Padrão |
|       2059 | Produto 2059 | Marca Genérica | Fabricante Padrão |
|       2060 | Produto 2060 | Marca Genérica | Fabricante Padrão |
|       2061 | Produto 2061 | Marca Genérica | Fabricante Padrão |
|       2062 | Produto 2062 | Marca Genérica | Fabricante Padrão |
|       2063 | Produto 2063 | Marca Genérica | Fabricante Padrão |
|       2064 | Produto 2064 | Marca Genérica | Fabricante Padrão |
|       2065 | Produto 2065 | Marca Genérica | Fabricante Padrão |
|       2066 | Produto 2066 | Marca Genérica | Fabricante Padrão |
|       2067 | Produto 2067 | Marca Genérica | Fabricante Padrão |
|       2068 | Produto 2068 | Marca Genérica | Fabricante Padrão |
|       2069 | Produto 2069 | Marca Genérica | Fabricante Padrão |
|       2070 | Produto 2070 | Marca Genérica | Fabricante Padrão |
|       2071 | Produto 2071 | Marca Genérica | Fabricante Padrão |
|       2072 | Produto 2072 | Marca Genérica | Fabricante Padrão |
|       2073 | Produto 2073 | Marca Genérica | Fabricante Padrão |
|       2074 | Produto 2074 | Marca Genérica | Fabricante Padrão |
|       2075 | Produto 2075 | Marca Genérica | Fabricante Padrão |
|       2076 | Produto 2076 | Marca Genérica | Fabricante Padrão |
|       2077 | Produto 2077 | Marca Genérica | Fabricante Padrão |
|       2078 | Produto 2078 | Marca Genérica | Fabricante Padrão |
|       2079 | Produto 2079 | Marca Genérica | Fabricante Padrão |
|       2080 | Produto 2080 | Marca Genérica | Fabricante Padrão |
|       2081 | Produto 2081 | Marca Genérica | Fabricante Padrão |
|       2082 | Produto 2082 | Marca Genérica | Fabricante Padrão |
|       2083 | Produto 2083 | Marca Genérica | Fabricante Padrão |
|       2084 | Produto 2084 | Marca Genérica | Fabricante Padrão |
|       2085 | Produto 2085 | Marca Genérica | Fabricante Padrão |
|       2086 | Produto 2086 | Marca Genérica | Fabricante Padrão |
|       2087 | Produto 2087 | Marca Genérica | Fabricante Padrão |
|       2088 | Produto 2088 | Marca Genérica | Fabricante Padrão |
|       2089 | Produto 2089 | Marca Genérica | Fabricante Padrão |
|       2090 | Produto 2090 | Marca Genérica | Fabricante Padrão |
|       2091 | Produto 2091 | Marca Genérica | Fabricante Padrão |
|       2092 | Produto 2092 | Marca Genérica | Fabricante Padrão |
|       2093 | Produto 2093 | Marca Genérica | Fabricante Padrão |
|       2094 | Produto 2094 | Marca Genérica | Fabricante Padrão |
|       2095 | Produto 2095 | Marca Genérica | Fabricante Padrão |
|       2096 | Produto 2096 | Marca Genérica | Fabricante Padrão |
|       2097 | Produto 2097 | Marca Genérica | Fabricante Padrão |
|       2098 | Produto 2098 | Marca Genérica | Fabricante Padrão |
|       2099 | Produto 2099 | Marca Genérica | Fabricante Padrão |
|       2100 | Produto 2100 | Marca Genérica | Fabricante Padrão |
|       2101 | Produto 2101 | Marca Genérica | Fabricante Padrão |
|       2102 | Produto 2102 | Marca Genérica | Fabricante Padrão |
|       2103 | Produto 2103 | Marca Genérica | Fabricante Padrão |
|       2104 | Produto 2104 | Marca Genérica | Fabricante Padrão |
|       2105 | Produto 2105 | Marca Genérica | Fabricante Padrão |
|       2106 | Produto 2106 | Marca Genérica | Fabricante Padrão |
|       2107 | Produto 2107 | Marca Genérica | Fabricante Padrão |
|       2108 | Produto 2108 | Marca Genérica | Fabricante Padrão |
|       2109 | Produto 2109 | Marca Genérica | Fabricante Padrão |
|       2110 | Produto 2110 | Marca Genérica | Fabricante Padrão |
|       2111 | Produto 2111 | Marca Genérica | Fabricante Padrão |
|       2112 | Produto 2112 | Marca Genérica | Fabricante Padrão |
|       2113 | Produto 2113 | Marca Genérica | Fabricante Padrão |
|       2114 | Produto 2114 | Marca Genérica | Fabricante Padrão |
|       2115 | Produto 2115 | Marca Genérica | Fabricante Padrão |
|       2116 | Produto 2116 | Marca Genérica | Fabricante Padrão |
|       2117 | Produto 2117 | Marca Genérica | Fabricante Padrão |
|       2118 | Produto 2118 | Marca Genérica | Fabricante Padrão |
|       2119 | Produto 2119 | Marca Genérica | Fabricante Padrão |
|       2120 | Produto 2120 | Marca Genérica | Fabricante Padrão |
|       2121 | Produto 2121 | Marca Genérica | Fabricante Padrão |
|       2122 | Produto 2122 | Marca Genérica | Fabricante Padrão |
|       2123 | Produto 2123 | Marca Genérica | Fabricante Padrão |
|       2124 | Produto 2124 | Marca Genérica | Fabricante Padrão |
|       2125 | Produto 2125 | Marca Genérica | Fabricante Padrão |
|       2126 | Produto 2126 | Marca Genérica | Fabricante Padrão |
|       2127 | Produto 2127 | Marca Genérica | Fabricante Padrão |
|       2128 | Produto 2128 | Marca Genérica | Fabricante Padrão |
|       2129 | Produto 2129 | Marca Genérica | Fabricante Padrão |
|       2130 | Produto 2130 | Marca Genérica | Fabricante Padrão |
|       2131 | Produto 2131 | Marca Genérica | Fabricante Padrão |
|       2132 | Produto 2132 | Marca Genérica | Fabricante Padrão |
|       2133 | Produto 2133 | Marca Genérica | Fabricante Padrão |
|       2134 | Produto 2134 | Marca Genérica | Fabricante Padrão |
|       2135 | Produto 2135 | Marca Genérica | Fabricante Padrão |
|       2136 | Produto 2136 | Marca Genérica | Fabricante Padrão |
|       2137 | Produto 2137 | Marca Genérica | Fabricante Padrão |
|       2138 | Produto 2138 | Marca Genérica | Fabricante Padrão |
|       2139 | Produto 2139 | Marca Genérica | Fabricante Padrão |
|       2140 | Produto 2140 | Marca Genérica | Fabricante Padrão |
|       2141 | Produto 2141 | Marca Genérica | Fabricante Padrão |
|       2142 | Produto 2142 | Marca Genérica | Fabricante Padrão |
|       2143 | Produto 2143 | Marca Genérica | Fabricante Padrão |
|       2144 | Produto 2144 | Marca Genérica | Fabricante Padrão |
|       2145 | Produto 2145 | Marca Genérica | Fabricante Padrão |
|       2146 | Produto 2146 | Marca Genérica | Fabricante Padrão |
|       2147 | Produto 2147 | Marca Genérica | Fabricante Padrão |
|       2148 | Produto 2148 | Marca Genérica | Fabricante Padrão |
|       2149 | Produto 2149 | Marca Genérica | Fabricante Padrão |
|       2150 | Produto 2150 | Marca Genérica | Fabricante Padrão |
|       2151 | Produto 2151 | Marca Genérica | Fabricante Padrão |
|       2152 | Produto 2152 | Marca Genérica | Fabricante Padrão |
|       2153 | Produto 2153 | Marca Genérica | Fabricante Padrão |
|       2154 | Produto 2154 | Marca Genérica | Fabricante Padrão |
|       2155 | Produto 2155 | Marca Genérica | Fabricante Padrão |
|       2156 | Produto 2156 | Marca Genérica | Fabricante Padrão |
|       2157 | Produto 2157 | Marca Genérica | Fabricante Padrão |
|       2158 | Produto 2158 | Marca Genérica | Fabricante Padrão |
|       2159 | Produto 2159 | Marca Genérica | Fabricante Padrão |
|       2160 | Produto 2160 | Marca Genérica | Fabricante Padrão |
|       2161 | Produto 2161 | Marca Genérica | Fabricante Padrão |
|       2162 | Produto 2162 | Marca Genérica | Fabricante Padrão |
|       2163 | Produto 2163 | Marca Genérica | Fabricante Padrão |
|       2164 | Produto 2164 | Marca Genérica | Fabricante Padrão |
|       2165 | Produto 2165 | Marca Genérica | Fabricante Padrão |
|       2166 | Produto 2166 | Marca Genérica | Fabricante Padrão |
|       2167 | Produto 2167 | Marca Genérica | Fabricante Padrão |
|       2168 | Produto 2168 | Marca Genérica | Fabricante Padrão |
|       2169 | Produto 2169 | Marca Genérica | Fabricante Padrão |
|       2170 | Produto 2170 | Marca Genérica | Fabricante Padrão |
|       2171 | Produto 2171 | Marca Genérica | Fabricante Padrão |
|       2172 | Produto 2172 | Marca Genérica | Fabricante Padrão |
|       2173 | Produto 2173 | Marca Genérica | Fabricante Padrão |
|       2174 | Produto 2174 | Marca Genérica | Fabricante Padrão |
|       2175 | Produto 2175 | Marca Genérica | Fabricante Padrão |
|       2176 | Produto 2176 | Marca Genérica | Fabricante Padrão |
|       2177 | Produto 2177 | Marca Genérica | Fabricante Padrão |
|       2178 | Produto 2178 | Marca Genérica | Fabricante Padrão |
|       2179 | Produto 2179 | Marca Genérica | Fabricante Padrão |
|       2180 | Produto 2180 | Marca Genérica | Fabricante Padrão |
|       2181 | Produto 2181 | Marca Genérica | Fabricante Padrão |
|       2182 | Produto 2182 | Marca Genérica | Fabricante Padrão |
|       2183 | Produto 2183 | Marca Genérica | Fabricante Padrão |
|       2184 | Produto 2184 | Marca Genérica | Fabricante Padrão |
|       2185 | Produto 2185 | Marca Genérica | Fabricante Padrão |
|       2186 | Produto 2186 | Marca Genérica | Fabricante Padrão |
|       2187 | Produto 2187 | Marca Genérica | Fabricante Padrão |
|       2188 | Produto 2188 | Marca Genérica | Fabricante Padrão |
|       2189 | Produto 2189 | Marca Genérica | Fabricante Padrão |
|       2190 | Produto 2190 | Marca Genérica | Fabricante Padrão |
|       2191 | Produto 2191 | Marca Genérica | Fabricante Padrão |
|       2192 | Produto 2192 | Marca Genérica | Fabricante Padrão |
|       2193 | Produto 2193 | Marca Genérica | Fabricante Padrão |
|       2194 | Produto 2194 | Marca Genérica | Fabricante Padrão |
|       2195 | Produto 2195 | Marca Genérica | Fabricante Padrão |
|       2196 | Produto 2196 | Marca Genérica | Fabricante Padrão |
|       2197 | Produto 2197 | Marca Genérica | Fabricante Padrão |
|       2198 | Produto 2198 | Marca Genérica | Fabricante Padrão |
|       2199 | Produto 2199 | Marca Genérica | Fabricante Padrão |
|       2200 | Produto 2200 | Marca Genérica | Fabricante Padrão |
|       2201 | Produto 2201 | Marca Genérica | Fabricante Padrão |
|       2202 | Produto 2202 | Marca Genérica | Fabricante Padrão |
|       2203 | Produto 2203 | Marca Genérica | Fabricante Padrão |
|       2204 | Produto 2204 | Marca Genérica | Fabricante Padrão |
|       2205 | Produto 2205 | Marca Genérica | Fabricante Padrão |
|       2206 | Produto 2206 | Marca Genérica | Fabricante Padrão |
|       2207 | Produto 2207 | Marca Genérica | Fabricante Padrão |
|       2208 | Produto 2208 | Marca Genérica | Fabricante Padrão |
|       2209 | Produto 2209 | Marca Genérica | Fabricante Padrão |
|       2210 | Produto 2210 | Marca Genérica | Fabricante Padrão |
|       2211 | Produto 2211 | Marca Genérica | Fabricante Padrão |
|       2212 | Produto 2212 | Marca Genérica | Fabricante Padrão |
|       2213 | Produto 2213 | Marca Genérica | Fabricante Padrão |
|       2214 | Produto 2214 | Marca Genérica | Fabricante Padrão |
|       2215 | Produto 2215 | Marca Genérica | Fabricante Padrão |
|       2216 | Produto 2216 | Marca Genérica | Fabricante Padrão |
|       2217 | Produto 2217 | Marca Genérica | Fabricante Padrão |
|       2218 | Produto 2218 | Marca Genérica | Fabricante Padrão |
|       2219 | Produto 2219 | Marca Genérica | Fabricante Padrão |
|       2220 | Produto 2220 | Marca Genérica | Fabricante Padrão |
|       2221 | Produto 2221 | Marca Genérica | Fabricante Padrão |
|       2222 | Produto 2222 | Marca Genérica | Fabricante Padrão |
|       2223 | Produto 2223 | Marca Genérica | Fabricante Padrão |
|       2224 | Produto 2224 | Marca Genérica | Fabricante Padrão |
|       2225 | Produto 2225 | Marca Genérica | Fabricante Padrão |
|       2226 | Produto 2226 | Marca Genérica | Fabricante Padrão |
|       2227 | Produto 2227 | Marca Genérica | Fabricante Padrão |
|       2228 | Produto 2228 | Marca Genérica | Fabricante Padrão |
|       2229 | Produto 2229 | Marca Genérica | Fabricante Padrão |
|       2230 | Produto 2230 | Marca Genérica | Fabricante Padrão |
|       2231 | Produto 2231 | Marca Genérica | Fabricante Padrão |
|       2232 | Produto 2232 | Marca Genérica | Fabricante Padrão |
|       2233 | Produto 2233 | Marca Genérica | Fabricante Padrão |
|       2234 | Produto 2234 | Marca Genérica | Fabricante Padrão |
|       2235 | Produto 2235 | Marca Genérica | Fabricante Padrão |
|       2236 | Produto 2236 | Marca Genérica | Fabricante Padrão |
|       2237 | Produto 2237 | Marca Genérica | Fabricante Padrão |
|       2238 | Produto 2238 | Marca Genérica | Fabricante Padrão |
|       2239 | Produto 2239 | Marca Genérica | Fabricante Padrão |
|       2240 | Produto 2240 | Marca Genérica | Fabricante Padrão |
|       2241 | Produto 2241 | Marca Genérica | Fabricante Padrão |
|       2242 | Produto 2242 | Marca Genérica | Fabricante Padrão |
|       2243 | Produto 2243 | Marca Genérica | Fabricante Padrão |
|       2244 | Produto 2244 | Marca Genérica | Fabricante Padrão |
|       2245 | Produto 2245 | Marca Genérica | Fabricante Padrão |
|       2246 | Produto 2246 | Marca Genérica | Fabricante Padrão |
|       2247 | Produto 2247 | Marca Genérica | Fabricante Padrão |
|       2248 | Produto 2248 | Marca Genérica | Fabricante Padrão |
|       2249 | Produto 2249 | Marca Genérica | Fabricante Padrão |
|       2250 | Produto 2250 | Marca Genérica | Fabricante Padrão |
|       2251 | Produto 2251 | Marca Genérica | Fabricante Padrão |
|       2252 | Produto 2252 | Marca Genérica | Fabricante Padrão |
|       2253 | Produto 2253 | Marca Genérica | Fabricante Padrão |
|       2254 | Produto 2254 | Marca Genérica | Fabricante Padrão |
|       2255 | Produto 2255 | Marca Genérica | Fabricante Padrão |
|       2256 | Produto 2256 | Marca Genérica | Fabricante Padrão |
|       2257 | Produto 2257 | Marca Genérica | Fabricante Padrão |
|       2258 | Produto 2258 | Marca Genérica | Fabricante Padrão |
|       2259 | Produto 2259 | Marca Genérica | Fabricante Padrão |
|       2260 | Produto 2260 | Marca Genérica | Fabricante Padrão |
|       2261 | Produto 2261 | Marca Genérica | Fabricante Padrão |
|       2262 | Produto 2262 | Marca Genérica | Fabricante Padrão |
|       2263 | Produto 2263 | Marca Genérica | Fabricante Padrão |
|       2264 | Produto 2264 | Marca Genérica | Fabricante Padrão |
|       2265 | Produto 2265 | Marca Genérica | Fabricante Padrão |
|       2266 | Produto 2266 | Marca Genérica | Fabricante Padrão |
|       2267 | Produto 2267 | Marca Genérica | Fabricante Padrão |
|       2268 | Produto 2268 | Marca Genérica | Fabricante Padrão |
|       2269 | Produto 2269 | Marca Genérica | Fabricante Padrão |
|       2270 | Produto 2270 | Marca Genérica | Fabricante Padrão |
|       2271 | Produto 2271 | Marca Genérica | Fabricante Padrão |
|       2272 | Produto 2272 | Marca Genérica | Fabricante Padrão |
|       2273 | Produto 2273 | Marca Genérica | Fabricante Padrão |
|       2274 | Produto 2274 | Marca Genérica | Fabricante Padrão |
|       2275 | Produto 2275 | Marca Genérica | Fabricante Padrão |
|       2276 | Produto 2276 | Marca Genérica | Fabricante Padrão |
|       2277 | Produto 2277 | Marca Genérica | Fabricante Padrão |
|       2278 | Produto 2278 | Marca Genérica | Fabricante Padrão |
|       2279 | Produto 2279 | Marca Genérica | Fabricante Padrão |
|       2280 | Produto 2280 | Marca Genérica | Fabricante Padrão |
|       2281 | Produto 2281 | Marca Genérica | Fabricante Padrão |
|       2282 | Produto 2282 | Marca Genérica | Fabricante Padrão |
|       2283 | Produto 2283 | Marca Genérica | Fabricante Padrão |
|       2284 | Produto 2284 | Marca Genérica | Fabricante Padrão |
|       2285 | Produto 2285 | Marca Genérica | Fabricante Padrão |
|       2286 | Produto 2286 | Marca Genérica | Fabricante Padrão |
|       2287 | Produto 2287 | Marca Genérica | Fabricante Padrão |
|       2288 | Produto 2288 | Marca Genérica | Fabricante Padrão |
|       2289 | Produto 2289 | Marca Genérica | Fabricante Padrão |
|       2290 | Produto 2290 | Marca Genérica | Fabricante Padrão |
|       2291 | Produto 2291 | Marca Genérica | Fabricante Padrão |
|       2292 | Produto 2292 | Marca Genérica | Fabricante Padrão |
|       2293 | Produto 2293 | Marca Genérica | Fabricante Padrão |
|       2294 | Produto 2294 | Marca Genérica | Fabricante Padrão |
|       2295 | Produto 2295 | Marca Genérica | Fabricante Padrão |
|       2296 | Produto 2296 | Marca Genérica | Fabricante Padrão |
|       2297 | Produto 2297 | Marca Genérica | Fabricante Padrão |
|       2298 | Produto 2298 | Marca Genérica | Fabricante Padrão |
|       2299 | Produto 2299 | Marca Genérica | Fabricante Padrão |
|       2300 | Produto 2300 | Marca Genérica | Fabricante Padrão |
|       2301 | Produto 2301 | Marca Genérica | Fabricante Padrão |
|       2302 | Produto 2302 | Marca Genérica | Fabricante Padrão |
|       2303 | Produto 2303 | Marca Genérica | Fabricante Padrão |
|       2304 | Produto 2304 | Marca Genérica | Fabricante Padrão |
|       2305 | Produto 2305 | Marca Genérica | Fabricante Padrão |
|       2306 | Produto 2306 | Marca Genérica | Fabricante Padrão |
|       2307 | Produto 2307 | Marca Genérica | Fabricante Padrão |
|       2308 | Produto 2308 | Marca Genérica | Fabricante Padrão |
|       2309 | Produto 2309 | Marca Genérica | Fabricante Padrão |
|       2310 | Produto 2310 | Marca Genérica | Fabricante Padrão |
|       2311 | Produto 2311 | Marca Genérica | Fabricante Padrão |
|       2312 | Produto 2312 | Marca Genérica | Fabricante Padrão |
|       2313 | Produto 2313 | Marca Genérica | Fabricante Padrão |
|       2314 | Produto 2314 | Marca Genérica | Fabricante Padrão |
|       2315 | Produto 2315 | Marca Genérica | Fabricante Padrão |
|       2316 | Produto 2316 | Marca Genérica | Fabricante Padrão |
|       2317 | Produto 2317 | Marca Genérica | Fabricante Padrão |
|       2318 | Produto 2318 | Marca Genérica | Fabricante Padrão |
|       2319 | Produto 2319 | Marca Genérica | Fabricante Padrão |
|       2320 | Produto 2320 | Marca Genérica | Fabricante Padrão |
|       2321 | Produto 2321 | Marca Genérica | Fabricante Padrão |
|       2322 | Produto 2322 | Marca Genérica | Fabricante Padrão |
|       2323 | Produto 2323 | Marca Genérica | Fabricante Padrão |
|       2324 | Produto 2324 | Marca Genérica | Fabricante Padrão |
|       2325 | Produto 2325 | Marca Genérica | Fabricante Padrão |
|       2326 | Produto 2326 | Marca Genérica | Fabricante Padrão |
|       2327 | Produto 2327 | Marca Genérica | Fabricante Padrão |
|       2328 | Produto 2328 | Marca Genérica | Fabricante Padrão |
|       2329 | Produto 2329 | Marca Genérica | Fabricante Padrão |
|       2330 | Produto 2330 | Marca Genérica | Fabricante Padrão |
|       2331 | Produto 2331 | Marca Genérica | Fabricante Padrão |
|       2332 | Produto 2332 | Marca Genérica | Fabricante Padrão |
|       2333 | Produto 2333 | Marca Genérica | Fabricante Padrão |
|       2334 | Produto 2334 | Marca Genérica | Fabricante Padrão |
|       2335 | Produto 2335 | Marca Genérica | Fabricante Padrão |
|       2336 | Produto 2336 | Marca Genérica | Fabricante Padrão |
|       2337 | Produto 2337 | Marca Genérica | Fabricante Padrão |
|       2338 | Produto 2338 | Marca Genérica | Fabricante Padrão |
|       2339 | Produto 2339 | Marca Genérica | Fabricante Padrão |
|       2340 | Produto 2340 | Marca Genérica | Fabricante Padrão |
|       2341 | Produto 2341 | Marca Genérica | Fabricante Padrão |
|       2342 | Produto 2342 | Marca Genérica | Fabricante Padrão |
|       2343 | Produto 2343 | Marca Genérica | Fabricante Padrão |
|       2344 | Produto 2344 | Marca Genérica | Fabricante Padrão |
|       2345 | Produto 2345 | Marca Genérica | Fabricante Padrão |
|       2346 | Produto 2346 | Marca Genérica | Fabricante Padrão |
|       2347 | Produto 2347 | Marca Genérica | Fabricante Padrão |
|       2348 | Produto 2348 | Marca Genérica | Fabricante Padrão |
|       2349 | Produto 2349 | Marca Genérica | Fabricante Padrão |
|       2350 | Produto 2350 | Marca Genérica | Fabricante Padrão |
|       2351 | Produto 2351 | Marca Genérica | Fabricante Padrão |
|       2352 | Produto 2352 | Marca Genérica | Fabricante Padrão |
|       2353 | Produto 2353 | Marca Genérica | Fabricante Padrão |
|       2354 | Produto 2354 | Marca Genérica | Fabricante Padrão |
|       2355 | Produto 2355 | Marca Genérica | Fabricante Padrão |
|       2356 | Produto 2356 | Marca Genérica | Fabricante Padrão |
